2024-07-23T00:00:00+05:30,276.8,280.0,275.05,278.95,32950,INDOTHAI
2024-07-24T00:00:00+05:30,279.9,280.8,276.55,278.9,20299,INDOTHAI
2024-07-23T00:00:00+05:30,797.9,797.9,741.25,757.4,1625765,PNBHOUSING
2024-07-24T00:00:00+05:30,765.0,775.0,759.8,767.8,560549,PNBHOUSING
2024-07-23T00:00:00+05:30,2618.4,2643.95,2498.6,2575.15,254166,CEATLTD
2024-07-24T00:00:00+05:30,2585.0,2659.1,2575.25,2636.8,103692,CEATLTD
2024-07-23T00:00:00+05:30,503.2,512.95,480.05,502.5,2174036,ITDCEM
2024-07-24T00:00:00+05:30,502.2,513.55,497.65,512.7,431173,ITDCEM
2024-07-23T00:00:00+05:30,959.75,982.45,863.1,935.55,75445,ASAL
2024-07-24T00:00:00+05:30,941.9,980.65,937.05,963.5,48132,ASAL
2024-07-23T00:00:00+05:30,826.15,833.8,787.55,823.45,69993,COSMOFIRST
2024-07-24T00:00:00+05:30,830.0,902.0,829.95,893.35,251658,COSMOFIRST
2024-07-23T00:00:00+05:30,321.0,332.5,307.3,315.4,246873,NAHARSPING
2024-07-24T00:00:00+05:30,314.2,333.0,312.5,326.7,128427,NAHARSPING
2024-07-23T00:00:00+05:30,548.0,553.35,522.3,540.4,2813862,UPL
2024-07-24T00:00:00+05:30,536.3,543.45,535.0,537.1,941889,UPL
2024-07-23T00:00:00+05:30,2066.05,2070.6,1980.05,2013.6,16640,MPSLTD
2024-07-24T00:00:00+05:30,2010.0,2110.0,2007.25,2079.35,13879,MPSLTD
2024-07-23T00:00:00+05:30,396.7,398.9,369.6,377.6,518097,DCXINDIA
2024-07-24T00:00:00+05:30,385.0,394.0,382.0,389.0,197816,DCXINDIA
2024-07-23T00:00:00+05:30,333.35,337.4,307.35,335.7,1963048,TIMETECHNO
2024-07-24T00:00:00+05:30,335.05,339.7,330.3,332.0,554198,TIMETECHNO
2024-07-23T00:00:00+05:30,391.55,394.6,355.2,375.85,2278913,GICRE
2024-07-24T00:00:00+05:30,370.0,385.85,369.95,375.7,797556,GICRE
2024-07-23T00:00:00+05:30,1389.1,1405.6,1351.0,1379.75,16913,ADORWELD
2024-07-24T00:00:00+05:30,1379.75,1407.7,1379.65,1397.25,7916,ADORWELD
2024-07-23T00:00:00+05:30,64.29,64.29,61.99,62.58,2383239,SETFGOLD
2024-07-24T00:00:00+05:30,62.48,62.99,60.84,61.46,1690830,SETFGOLD
2024-07-23T00:00:00+05:30,548.8,555.0,523.4,546.75,6167712,EXIDEIND
